CustomerID,Age,Gender,MaritalStatus,Education,Occupation,AnnualIncome,SpendingScore,MembershipStatus,OnlineActivityScore,TenureYears,PreferredChannel,FrequencyOfPurchase,AvgTransactionValue,Region,LoyaltyScore,ProductCategory,CouponUsageRate,SatisfactionRating
CUST0884,55,Female,Widowed,Bachelor's,Professional,63291,15,Gold,32,0.4,In-store,24,518.08,North,14,Beauty,0.2,5
CUST0885,67,Female,Single,PhD,Unemployed,51386,92,Gold,17,11.2,Both,19,590.04,West,9,Clothing,0.86,5
CUST0886,51,Female,Widowed,PhD,Student,105909,19,None,72,1.3,In-store,19,187.81,South,7,Beauty,0.68,4
CUST0887,35,Female,Widowed,PhD,Unemployed,48040,90,Platinum,32,6.7,In-store,36,737.67,West,14,Beauty,0.55,5
CUST0888,47,Male,Widowed,Bachelor's,Student,75354,52,Gold,31,1.9,In-store,9,196.73,Central,6,Electronics,0.4,5
CUST0889,32,Male,Married,PhD,Student,93543,26,Gold,60,9.8,Both,48,122.34,East,85,Clothing,0.43,4
CUST0890,44,Other,Divorced,Master's,Retired,33157,89,Gold,53,6.0,Online,36,551.21,West,15,Electronics,0.06,1
CUST0891,68,Male,Married,High School,Student,50315,26,Silver,16,2.6,Both,38,712.2,Central,52,Groceries,0.45,2
CUST0892,51,Male,Divorced,Master's,Student,50932,26,Gold,18,0.4,Both,40,59.54,Central,72,Groceries,0.8,3
CUST0893,69,Other,Single,Master's,Self-employed,128880,46,None,90,6.6,In-store,29,78.7,Central,34,Clothing,0.39,2
CUST0894,55,Other,Widowed,High School,Unemployed,147018,92,Platinum,69,4.8,In-store,24,804.65,East,1,Clothing,0.38,1
CUST0895,50,Other,Divorced,Master's,Self-employed,29693,49,Platinum,98,0.0,In-store,48,810.94,East,96,Beauty,0.02,1
CUST0896,41,Male,Married,Bachelor's,Student,42241,82,Gold,33,0.0,Online,5,252.85,East,69,Groceries,0.46,5
CUST0897,32,Male,Widowed,High School,Retired,130194,96,Gold,83,8.3,Online,42,619.08,South,94,Books,0.03,2
CUST0898,47,Other,Single,Master's,Self-employed,110790,53,Gold,24,1.5,Online,45,448.75,East,86,Home & Living,0.57,1
CUST0899,59,Female,Divorced,None,Self-employed,87255,3,Platinum,67,5.1,Both,26,636.37,East,20,Beauty,0.51,2
CUST0900,68,Other,Divorced,Master's,Professional,26350,66,Platinum,73,3.0,In-store,14,864.25,East,80,Home & Living,0.84,1
CUST0901,34,Female,Divorced,Bachelor's,Student,71809,97,Silver,73,10.0,Both,39,89.06,West,7,Groceries,0.58,3
CUST0902,22,Female,Widowed,PhD,Retired,116894,42,None,87,12.4,Online,29,780.2,East,7,Home & Living,0.32,1
CUST0903,46,Other,Married,Master's,Self-employed,112557,19,Silver,84,28.7,In-store,6,498.1,South,50,Books,0.52,2
CUST0904,21,Other,Married,PhD,Self-employed,46728,17,None,10,0.8,Online,7,568.49,Central,2,Books,0.7,5
CUST0905,27,Other,Divorced,None,Retired,32576,33,Silver,90,9.9,In-store,37,657.39,West,47,Electronics,0.09,2
CUST0906,34,Male,Single,Master's,Student,98384,76,Platinum,15,1.5,In-store,18,923.4,North,14,Clothing,0.62,4
CUST0907,27,Female,Single,High School,Professional,15390,49,Silver,89,4.5,Both,23,66.15,East,31,Home & Living,0.92,2
CUST0908,34,Male,Married,PhD,Self-employed,60436,56,None,60,3.5,Both,44,39.18,Central,50,Books,0.3,3
CUST0909,37,Male,Single,None,Professional,26569,63,Gold,93,0.1,Online,38,186.48,Central,61,Clothing,0.63,3
CUST0910,41,Other,Married,High School,Unemployed,37490,3,None,79,13.5,Both,1,986.58,West,41,Clothing,0.82,3
CUST0911,22,Male,Divorced,High School,Student,60875,49,Gold,6,0.4,Both,4,717.93,North,14,Electronics,0.51,1
CUST0912,51,Other,Married,High School,Unemployed,20867,55,Platinum,15,5.8,Both,44,618.49,South,5,Clothing,0.72,3
CUST0913,23,Female,Married,High School,Unemployed,95820,26,None,98,7.7,In-store,47,56.57,Central,75,Clothing,0.31,2
CUST0914,19,Other,Divorced,Master's,Unemployed,114515,99,Silver,15,7.9,Both,35,880.32,Central,5,Beauty,0.31,5
CUST0915,30,Male,Single,Master's,Student,24121,72,None,39,0.7,Online,23,814.63,Central,64,Groceries,0.67,3
CUST0916,60,Male,Married,Master's,Student,16539,52,Gold,11,3.0,In-store,27,668.15,Central,29,Electronics,0.71,2
CUST0917,60,Other,Married,None,Retired,142402,100,Platinum,34,8.8,In-store,26,345.74,West,75,Electronics,0.94,1
CUST0918,65,Other,Divorced,None,Professional,89229,7,Silver,20,1.8,Both,8,79.8,North,5,Home & Living,0.22,1
CUST0919,28,Male,Single,None,Professional,65435,46,None,49,3.2,In-store,43,584.24,Central,96,Clothing,0.47,5
CUST0920,68,Female,Married,Bachelor's,Retired,78965,46,Gold,42,1.6,Online,16,722.5,South,36,Home & Living,0.25,5
CUST0921,64,Female,Divorced,None,Retired,126048,100,Silver,99,3.1,Online,41,103.3,South,79,Beauty,0.08,2
CUST0922,40,Other,Married,Master's,Unemployed,111444,16,Platinum,16,10.9,In-store,3,637.43,East,19,Books,0.4,5
CUST0923,33,Female,Widowed,Master's,Retired,84922,24,Silver,31,3.0,Both,32,293.5,Central,64,Clothing,0.37,5
CUST0924,48,Male,Divorced,Bachelor's,Self-employed,112799,61,Platinum,40,4.1,Both,5,766.6,Central,22,Books,0.27,1
CUST0925,28,Other,Single,Bachelor's,Professional,108948,54,Silver,5,2.6,In-store,20,544.22,Central,34,Groceries,0.3,2
CUST0926,33,Male,Single,None,Retired,23947,62,None,87,3.1,Online,14,137.75,Central,56,Beauty,0.36,5
CUST0927,25,Male,Single,PhD,Self-employed,63785,1,Gold,26,0.1,In-store,32,531.25,Central,17,Clothing,0.99,2
CUST0928,21,Female,Single,Bachelor's,Self-employed,134963,49,None,19,1.7,Both,26,401.78,South,76,Home & Living,0.78,3
CUST0929,57,Other,Married,High School,Self-employed,15507,25,None,24,2.9,Both,47,188.55,North,89,Home & Living,0.07,1
CUST0930,21,Other,Married,Master's,Self-employed,26618,10,Platinum,65,5.0,In-store,6,843.1,North,56,Clothing,0.87,1
CUST0931,42,Female,Single,High School,Unemployed,89286,80,Platinum,8,3.0,Online,36,20.92,East,17,Home & Living,0.63,1
CUST0932,20,Male,Single,Master's,Self-employed,31122,16,Platinum,91,2.1,In-store,40,319.01,South,74,Clothing,0.89,4
CUST0933,49,Male,Single,Master's,Unemployed,124598,58,None,52,2.5,Online,5,22.47,Central,92,Electronics,0.34,2
CUST0934,20,Male,Married,Bachelor's,Unemployed,101436,72,Silver,60,1.4,Online,13,105.05,North,82,Home & Living,0.46,3
CUST0935,44,Male,Single,Bachelor's,Self-employed,43633,29,Silver,37,12.9,In-store,32,304.13,West,18,Clothing,0.9,5
CUST0936,46,Other,Single,High School,Professional,39495,92,None,2,3.7,In-store,16,63.73,West,45,Clothing,0.27,3
CUST0937,49,Other,Widowed,Master's,Self-employed,79550,6,None,83,0.1,Online,1,600.66,West,96,Home & Living,0.92,2
CUST0938,67,Female,Widowed,High School,Self-employed,51483,16,Gold,69,0.1,Online,13,95.99,Central,78,Electronics,0.83,1
CUST0939,68,Female,Single,PhD,Self-employed,128181,20,Platinum,96,18.1,Online,11,704.7,Central,56,Home & Living,0.98,4
CUST0940,36,Other,Divorced,High School,Professional,49069,80,Platinum,54,1.3,Online,8,62.12,East,80,Clothing,0.32,2
CUST0941,38,Other,Single,None,Student,134873,71,None,0,8.2,Both,25,68.72,East,50,Electronics,0.24,2
CUST0942,22,Male,Widowed,High School,Student,131843,78,None,69,0.3,In-store,40,312.27,East,58,Books,0.33,5
CUST0943,35,Male,Divorced,None,Unemployed,86947,43,Silver,44,12.7,Online,32,897.61,West,18,Groceries,0.95,3
CUST0944,45,Female,Divorced,None,Unemployed,110761,26,None,97,10.4,In-store,24,644.98,Central,80,Home & Living,0.33,3
CUST0945,59,Other,Single,None,Professional,128753,90,Silver,46,4.2,Online,28,772.43,West,81,Beauty,0.57,5
CUST0946,39,Female,Widowed,PhD,Retired,146764,78,None,78,0.0,In-store,14,150.14,East,7,Clothing,0.4,4
CUST0947,38,Other,Widowed,High School,Student,43926,71,Gold,25,1.5,In-store,45,835.78,Central,76,Electronics,0.4,1
CUST0948,23,Male,Divorced,High School,Unemployed,114782,33,Gold,13,2.6,Online,3,18.06,South,98,Electronics,0.19,1
CUST0949,18,Female,Single,PhD,Student,119700,26,Silver,53,3.1,Online,36,220.93,North,10,Books,0.54,4
CUST0950,22,Female,Married,Master's,Professional,88984,45,Platinum,70,1.8,In-store,27,619.93,North,69,Home & Living,0.85,5
CUST0951,58,Other,Married,Bachelor's,Professional,64593,84,Gold,45,0.2,In-store,20,381.49,East,85,Beauty,0.05,2
CUST0952,29,Male,Widowed,High School,Retired,90609,63,Silver,30,4.5,In-store,47,984.35,West,3,Electronics,0.89,3
CUST0953,43,Female,Married,Bachelor's,Retired,20209,67,None,87,3.7,Both,15,40.04,South,83,Books,0.67,2
CUST0954,63,Male,Widowed,PhD,Professional,141700,52,None,58,1.7,Online,27,998.61,Central,44,Clothing,0.62,3
CUST0955,51,Female,Widowed,Master's,Unemployed,101597,68,Silver,94,0.2,Both,45,627.39,West,99,Books,0.63,2
CUST0956,66,Male,Widowed,Master's,Student,22211,26,Platinum,28,26.1,Both,41,563.12,East,70,Home & Living,0.3,5
CUST0957,31,Other,Married,Master's,Self-employed,24927,75,Silver,95,3.3,Online,28,68.92,West,14,Books,0.42,5
CUST0958,43,Female,Widowed,PhD,Retired,132333,2,Silver,16,7.1,Online,25,280.6,East,4,Electronics,0.8,4
CUST0959,62,Female,Divorced,None,Self-employed,91382,14,Gold,13,3.0,Both,42,925.42,North,18,Electronics,0.31,2
CUST0960,44,Male,Single,None,Unemployed,118780,30,Silver,35,0.2,Online,44,360.7,North,93,Groceries,0.47,2
CUST0961,26,Male,Single,Bachelor's,Retired,55696,49,Silver,57,1.9,In-store,46,665.04,West,99,Books,0.02,4
CUST0962,43,Female,Widowed,None,Self-employed,82616,12,None,23,1.9,In-store,33,999.5,South,52,Clothing,0.73,4
CUST0963,64,Other,Single,None,Unemployed,65013,90,Gold,62,9.1,Both,46,270.44,Central,38,Beauty,0.42,5
CUST0964,39,Male,Married,Master's,Student,64556,44,None,90,5.3,Both,14,580.32,East,80,Beauty,0.53,5
CUST0965,64,Male,Married,Master's,Unemployed,138723,33,None,24,1.6,Online,8,699.47,Central,20,Home & Living,0.11,2
CUST0966,47,Male,Single,Bachelor's,Retired,41140,13,Platinum,58,17.2,Online,48,172.98,North,88,Groceries,0.99,5
CUST0967,60,Female,Married,High School,Professional,16184,78,Platinum,31,1.9,Both,14,157.19,South,99,Books,0.3,5
CUST0968,65,Female,Single,Bachelor's,Student,126361,88,Gold,81,31.7,Both,1,461.74,South,44,Clothing,0.63,2
CUST0969,34,Female,Single,Bachelor's,Self-employed,20606,98,Gold,17,27.8,In-store,16,391.95,Central,51,Groceries,0.58,4
CUST0970,43,Female,Single,PhD,Retired,31555,26,Platinum,36,1.1,In-store,18,717.07,North,19,Electronics,0.79,2
CUST0971,53,Other,Widowed,PhD,Professional,105385,21,Platinum,25,1.9,Online,7,78.81,Central,68,Home & Living,0.29,1
CUST0972,18,Other,Single,Bachelor's,Unemployed,73502,28,Platinum,8,3.3,In-store,15,972.44,West,97,Books,0.76,2
CUST0973,25,Female,Widowed,Bachelor's,Professional,118844,48,Platinum,98,5.5,Online,24,24.13,South,66,Beauty,0.38,1
CUST0974,66,Other,Single,Bachelor's,Retired,106321,100,Platinum,63,3.8,Online,49,605.3,South,13,Clothing,0.41,2
CUST0975,52,Male,Single,None,Retired,64056,40,None,71,17.4,Online,13,567.01,West,62,Electronics,0.67,1
CUST0976,69,Male,Single,PhD,Professional,113234,66,Gold,19,6.4,In-store,9,143.37,North,61,Groceries,0.78,1
CUST0977,32,Male,Married,Bachelor's,Unemployed,56850,73,None,53,1.2,Both,15,159.41,South,30,Home & Living,0.67,2
CUST0978,64,Female,Widowed,Master's,Professional,42843,87,None,85,0.6,Both,35,794.75,East,98,Groceries,0.9,5
CUST0979,39,Male,Widowed,Master's,Retired,77320,79,Silver,82,5.8,In-store,24,888.69,East,30,Beauty,0.29,3
CUST0980,31,Other,Single,None,Retired,44793,77,None,29,0.9,Both,33,290.19,North,51,Groceries,0.9,5
CUST0981,43,Female,Single,None,Self-employed,34627,23,Platinum,52,7.7,Online,16,443.58,West,88,Clothing,0.13,1
CUST0982,45,Other,Married,High School,Self-employed,76822,81,Platinum,91,1.9,Both,8,361.45,Central,48,Electronics,0.66,2
CUST0983,40,Male,Married,High School,Student,70798,48,Silver,98,2.0,In-store,29,81.82,North,33,Books,0.55,2
CUST0984,31,Male,Married,High School,Retired,90318,2,Silver,62,0.1,Both,23,676.47,Central,74,Clothing,0.49,2
CUST0985,41,Male,Widowed,None,Self-employed,119186,84,Silver,10,6.0,Online,45,826.94,North,82,Beauty,0.31,2
CUST0986,19,Female,Widowed,None,Professional,102902,20,Silver,30,0.6,Online,31,311.83,East,19,Home & Living,0.5,3
CUST0987,62,Other,Widowed,None,Unemployed,86334,59,Silver,48,7.4,In-store,40,990.27,West,71,Beauty,0.16,4
CUST0988,43,Female,Single,Master's,Professional,121719,46,None,99,3.4,In-store,49,85.09,East,57,Beauty,0.37,1
CUST0989,31,Female,Widowed,None,Unemployed,138099,3,Silver,93,7.7,In-store,14,665.17,West,19,Groceries,0.1,3
CUST0990,68,Male,Divorced,Master's,Self-employed,27720,55,None,86,4.4,Online,30,453.75,Central,88,Home & Living,0.57,5
CUST0991,24,Female,Divorced,High School,Student,72608,12,Gold,18,0.4,Both,39,452.14,North,79,Clothing,0.1,4
CUST0992,20,Female,Married,High School,Professional,122449,40,Silver,11,7.3,Both,27,463.07,South,41,Beauty,0.16,4
CUST0993,64,Male,Widowed,High School,Professional,117828,66,Silver,14,0.4,In-store,47,266.09,South,42,Clothing,0.09,2
CUST0994,40,Female,Divorced,Bachelor's,Professional,141613,100,None,30,3.3,Both,16,718.41,West,87,Books,0.38,3
CUST0995,63,Male,Married,Bachelor's,Unemployed,87095,78,Gold,42,0.9,Both,6,724.36,West,52,Groceries,0.84,5
CUST0996,60,Male,Widowed,PhD,Self-employed,120924,16,None,36,7.0,In-store,33,289.57,East,4,Clothing,0.91,2
CUST0997,64,Male,Single,PhD,Professional,111452,83,None,78,12.1,In-store,44,836.95,South,4,Home & Living,0.07,2
CUST0998,62,Male,Divorced,PhD,Professional,102593,34,Silver,28,4.0,Online,18,323.68,East,5,Beauty,0.63,1
CUST0999,35,Female,Single,Bachelor's,Student,121975,44,Platinum,25,3.7,Online,16,727.84,Central,41,Books,0.68,4
CUST1000,55,Male,Widowed,Bachelor's,Student,92242,6,Platinum,1,7.2,Online,12,129.79,South,87,Home & Living,0.53,5
